frame_num,timestamp (sec),track_2_right_ankle.x,track_2_right_ankle.y,track_2_right_ankle.z,track_2_right_knee.x,track_2_right_knee.y,track_2_right_knee.z,track_2_right_hip.x,track_2_right_hip.y,track_2_right_hip.z,track_2_right_wrist.x,track_2_right_wrist.y,track_2_right_wrist.z,track_2_right_elbow.x,track_2_right_elbow.y,track_2_right_elbow.z,track_2_right_shoulder.x,track_2_right_shoulder.y,track_2_right_shoulder.z,track_2_left_ankle.x,track_2_left_ankle.y,track_2_left_ankle.z,track_2_left_knee.x,track_2_left_knee.y,track_2_left_knee.z,track_2_left_hip.x,track_2_left_hip.y,track_2_left_hip.z,track_2_left_wrist.x,track_2_left_wrist.y,track_2_left_wrist.z,track_2_left_elbow.x,track_2_left_elbow.y,track_2_left_elbow.z,track_2_left_shoulder.x,track_2_left_shoulder.y,track_2_left_shoulder.z,track_2_head_top.x,track_2_head_top.y,track_2_head_top.z,track_2_head.x,track_2_head.y,track_2_head.z,track_2_neck.x,track_2_neck.y,track_2_neck.z,track_2_spine.x,track_2_spine.y,track_2_spine.z,track_2_pelvis.x,track_2_pelvis.y,track_2_pelvis.z,track_2_right_toe_base.x,track_2_right_toe_base.y,track_2_right_toe_base.z,track_2_right_heel.x,track_2_right_heel.y,track_2_right_heel.z,track_2_left_toe_base.x,track_2_left_toe_base.y,track_2_left_toe_base.z,track_2_left_heel.x,track_2_left_heel.y,track_2_left_heel.z
212,4.24,-478.81723,1211.5135,6614.781,-413.39868,819.13904,6571.0376,-372.13245,415.20456,6529.0547,-265.7603,425.0414,6370.726,-367.03687,201.62314,6379.0977,-368.3536,-76.79545,6420.267,-264.23682,1197.168,6830.619,-267.1542,807.21094,6768.146,-341.05774,409.17496,6698.9097,-273.0288,372.75198,6866.1533,-364.6685,172.13995,6817.531,-364.96255,-103.940186,6751.7593,-306.37283,-420.1958,6561.8384,-315.90118,-275.12488,6574.7764,-349.98624,-164.4559,6578.93,-386.16452,177.33736,6602.503,-386.04855,338.95044,6610.4253,-357.35663,1284.7032,6591.3276,-507.2228,1273.222,6627.154,-130.94527,1271.1682,6863.55,-287.21237,1263.8171,6830.5903
213,4.26,-478.97714,1211.5295,6614.819,-413.19202,818.79047,6570.9775,-373.35867,415.15768,6528.9585,-262.09515,422.22324,6373.337,-366.16046,201.94792,6379.5483,-368.8383,-76.95039,6420.8867,-265.53116,1196.8322,6830.514,-270.5059,807.39056,6767.9004,-342.91858,409.24588,6698.994,-271.77997,371.4508,6866.3535,-367.75955,172.22588,6817.689,-367.27795,-103.97949,6752.7573,-307.2081,-420.21115,6562.6133,-317.17807,-275.27036,6575.825,-351.36346,-164.57553,6579.8433,-387.96268,177.19838,6602.875,-387.4097,338.99686,6610.8135,-356.72638,1284.5021,6590.6562,-507.0841,1273.2283,6627.2827,-131.73347,1270.7357,6863.0757,-288.30106,1263.0721,6830.5166
214,4.28,-478.7074,1211.6067,6614.8276,-413.2077,818.5114,6570.8467,-373.96518,415.5107,6528.7676,-258.72635,420.40747,6376.155,-364.9705,202.21425,6380.0596,-368.654,-77.55612,6421.304,-266.4152,1196.6421,6830.408,-273.78128,807.216,6767.701,-345.08456,409.85867,6699.045,-272.36853,369.9571,6866.396,-372.27902,171.96365,6817.604,-369.8418,-104.17478,6753.532,-307.43918,-420.49384,6563.871,-318.14725,-275.8287,6576.9585,-352.54443,-165.06352,6580.6187,-389.4866,177.42831,6603.4185,-388.84552,339.34613,6610.999,-356.24832,1284.6531,6590.8203,-506.72726,1273.3107,6627.381,-131.74069,1270.3684,6862.6904,-288.88428,1262.6868,6830.309
215,4.3,-478.6282,1211.9335,6614.9307,-414.17926,818.888,6570.93,-374.54126,416.2078,6528.6587,-253.88017,419.17297,6379.4263,-363.30832,202.13264,6380.746,-368.17566,-78.48519,6421.955,-266.5734,1196.6965,6830.366,-276.8237,807.22534,6767.6377,-346.85776,410.7344,6699.32,-274.6263,368.27124,6864.985,-378.0033,171.26355,6817.2593,-372.78687,-104.475685,6754.2163,-307.39066,-421.00647,6565.4575,-319.0213,-276.52158,6578.07,-353.7612,-165.68112,6581.3394,-390.73862,177.90472,6603.9995,-390.10187,339.91837,6611.241,-356.551,1285.1284,6591.893,-506.72687,1273.7008,6627.4966,-130.84563,1270.2557,6862.453,-288.6914,1263.0188,6830.1045
216,4.32,-478.78372,1212.1716,6614.916,-415.76492,819.699,6571.328,-375.4316,416.94537,6528.5957,-247.89482,417.42703,6382.74,-361.44556,201.94388,6381.3594,-368.02774,-79.16271,6423.0767,-266.2303,1196.8623,6830.43,-279.3858,807.8124,6767.624,-348.43646,411.43845,6699.722,-278.79486,367.26068,6862.399,-383.57706,170.42651,6816.6475,-376.13297,-104.613815,6755.0815,-307.48788,-421.46716,6567.0425,-320.1995,-276.86014,6579.063,-355.34085,-165.99718,6582.126,-391.9348,178.44777,6604.3696,-391.3438,340.4478,6611.405,-357.21304,1285.5747,6593.117,-506.91058,1274.0336,6627.3623,-129.79417,1270.1473,6862.3916,-287.91098,1263.926,6830.0674
217,4.34,-478.66537,1212.0079,6614.525,-417.06674,820.21246,6571.8203,-376.5027,417.36453,6528.4116,-242.47101,414.53314,6385.551,-359.92123,201.94427,6381.527,-368.5077,-79.28162,6424.3506,-265.98752,1196.9319,6830.6196,-281.4294,808.60333,6767.5327,-350.2941,411.6781,6699.9253,-284.50192,367.4184,6860.382,-387.07367,169.98735,6815.9937,-379.22052,-104.40848,6756.068,-307.89832,-421.68677,6568.443,-321.69833,-276.70578,6579.941,-357.1734,-165.86897,6582.9204,-393.20404,178.84886,6604.401,-392.73257,340.67917,6611.256,-357.25244,1285.6821,6593.796,-506.71072,1273.9935,6626.7456,-129.26704,1269.7289,6862.468,-287.3053,1264.7274,6830.2954
218,4.36,-478.1091,1211.6766,6613.9385,-417.527,820.0727,6572.0283,-377.3925,417.20312,6528.166,-238.59396,411.04517,6387.893,-358.93976,201.95912,6381.3384,-369.3633,-79.17765,6425.318,-266.28442,1196.7972,6830.8613,-283.17938,808.94196,6767.368,-352.42218,411.40167,6699.8784,-290.7348,369.3692,6860.049,-388.16718,170.38441,6815.5938,-380.86972,-103.95846,6756.635,-308.42236,-421.7205,6569.7407,-323.0592,-276.4101,6580.7905,-358.75873,-165.616,6583.571,-394.39804,178.77783,6604.2393,-394.08652,340.44974,6610.8735,-356.42096,1285.5948,6593.9434,-506.09436,1273.7896,6625.957,-129.3327,1269.1456,6862.563,-287.5293,1264.7532,6830.699
219,4.38,-477.5508,1211.6483,6613.643,-417.3294,819.5124,6571.7754,-377.96075,416.39594,6528.1494,-235.81056,408.54633,6390.3423,-358.01697,201.62036,6381.35,-370.05478,-79.34477,6426.025,-266.9589,1196.5968,6831.01,-284.7415,808.70984,6767.212,-354.4914,410.71442,6699.83,-296.46597,371.94843,6860.7295,-388.4623,171.47966,6815.469,-381.96512,-103.604965,6756.9077,-308.68488,-421.64682,6571.1045,-323.83765,-276.328,6581.7744,-359.74335,-165.62425,6584.167,-395.31412,178.01534,6604.1567,-395.13278,339.72925,6610.562,-355.37537,1285.6857,6593.991,-505.57632,1273.8214,6625.6006,-129.72235,1268.8666,6862.5503,-288.28662,1264.167,6831.0107
220,4.4,-477.32657,1211.9935,6613.8706,-417.05106,818.8145,6571.2666,-378.35056,415.13544,6528.4526,-233.12923,407.1831,6393.1196,-356.65854,201.01378,6381.843,-370.15924,-79.797935,6426.916,-267.55804,1196.5833,6831.049,-285.9117,808.26544,6767.057,-356.2587,409.77148,6699.893,-300.92157,374.28848,6860.997,-389.27536,172.77655,6815.404,-382.8956,-103.38562,6757.0723,-308.5339,-421.43573,6572.5454,-324.0202,-276.37427,6583.0605,-360.11923,-165.85452,6585.05,-395.91812,176.9032,6604.2935,-395.81903,338.71445,6610.4487,-354.62515,1285.9896,6593.9673,-505.4225,1274.1652,6625.878,-130.34966,1269.0911,6862.4243,-288.80646,1263.8367,6831.1187
221,4.42,-477.33945,1212.3267,6614.416,-417.05533,817.9792,6570.8833,-378.66904,413.85184,6528.794,-230.50426,405.84225,6395.9453,-355.08057,200.56235,6382.4297,-369.53506,-80.17645,6428.1426,-267.89426,1196.8043,6831.126,-286.534,807.8319,6766.8345,-357.6614,408.78418,6699.9546,-304.20078,376.81903,6860.546,-390.4881,174.03638,6815.1973,-383.5502,-103.01628,6757.469,-308.20844,-421.11426,6573.9272,-323.9441,-276.22333,6584.618,-360.0185,-165.91612,6586.3506,-396.25146,176.17305,6604.5977,-396.24164,337.81107,6610.4385,-354.1097,1286.18,6593.6353,-505.46127,1274.54,6626.4297,-131.08054,1269.519,6862.2627,-288.91925,1264.2103,6831.2295
222,4.44,-477.46103,1212.3248,6614.8984,-417.2608,816.93115,6570.7925,-378.83652,412.9603,6528.8784,-228.67984,403.6799,6398.5557,-353.81244,200.37758,6382.648,-368.11047,-80.350235,6429.3306,-268.05203,1197.094,6831.295,-286.80515,807.34143,6766.5786,-358.8059,407.9838,6699.983,-307.4416,380.0902,6860.289,-391.79987,175.05962,6814.7354,-384.21924,-102.37646,6758.301,-307.96454,-420.86697,6575.1875,-323.8712,-275.82645,6586.1143,-359.58994,-165.62308,6587.693,-396.33527,176.0702,6604.9307,-396.40097,337.29724,6610.477,-353.85168,1286.1094,6593.2866,-505.49683,1274.6829,6626.745,-131.76814,1269.707,6862.201,-288.98264,1264.8492,6831.456
223,4.46,-477.67514,1212.0808,6614.988,-417.43103,815.8459,6570.7837,-378.7963,412.52103,6528.7236,-227.61615,400.82953,6400.9746,-352.88687,200.16498,6382.435,-365.8965,-80.57683,6430.0825,-268.09848,1197.3314,6831.345,-287.06937,806.75244,6766.4155,-359.82593,407.44897,6700.1226,-311.73334,383.6269,6860.879,-393.51337,175.49237,6813.9814,-385.75406,-101.79172,6759.266,-307.718,-420.86023,6576.4165,-323.72354,-275.5182,6587.195,-359.02365,-165.28464,6588.5356,-396.25775,176.00194,6605.17,-396.2983,337.0127,6610.5947,-354.20157,1285.9988,6593.4106,-505.48727,1274.6069,6626.5303,-132.30467,1269.5928,6862.3955,-289.08405,1265.2203,6831.458
224,4.48,-477.8472,1211.8975,6614.563,-417.54453,815.21234,6570.5728,-378.71252,412.2983,6528.5674,-226.34651,398.32465,6403.44,-351.949,199.74174,6382.1304,-363.509,-81.02551,6430.449,-268.0511,1197.4711,6831.0547,-287.55655,806.26355,6766.4053,-360.6447,407.09286,6700.4736,-316.94275,386.49796,6861.8257,-395.50082,175.32788,6813.063,-388.0718,-101.67756,6759.7974,-307.20248,-421.0401,6577.6846,-323.2116,-275.60034,6587.858,-358.48615,-165.34521,6588.7866,-396.21686,175.35071,6605.2876,-396.17148,336.59515,6610.749,-354.84354,1286.095,6594.117,-505.42007,1274.4844,6625.8555,-132.63795,1269.4521,6862.857,-288.91806,1265.3291,6830.856
225,4.5,-477.79144,1211.9248,6613.8403,-417.7183,815.44183,6570.2227,-378.81528,412.13635,6528.605,-224.33246,396.65656,6406.1733,-350.92404,199.27148,6382.3745,-362.12582,-81.49871,6430.792,-267.9778,1197.437,6830.549,-288.36313,806.1748,6766.51,-361.08728,406.8485,6700.973,-321.84766,388.62946,6862.146,-396.56622,175.12407,6812.2925,-389.46857,-102.0413,6759.6787,-306.27087,-421.202,6578.94,-322.14374,-275.98865,6588.4204,-357.99915,-165.86073,6588.8887,-396.413,174.30902,6605.371,-396.40045,335.97665,6610.828,-355.36517,1286.3,6594.83,-505.31973,1274.4244,6625.0664,-132.82286,1269.4967,6863.38,-288.35272,1265.3809,6829.8633
226,4.52,-477.54227,1212.0873,6613.2603,-417.8637,816.2898,6570.103,-379.1561,412.01978,6528.8447,-222.02252,395.0908,6409.1226,-350.12103,198.86856,6382.87,-362.2737,-81.80492,6431.351,-267.92316,1197.2344,6830.2227,-289.3908,806.5396,6766.6533,-361.2415,406.68954,6701.4966,-325.03537,390.9014,6861.5083,-395.5824,175.58525,6811.913,-388.41415,-102.50588,6759.2095,-304.91638,-421.26538,6580.1025,-320.61713,-276.3656,6589.1187,-357.42093,-166.47505,6589.2705,-396.8779,173.54532,6605.512,-397.12473,335.40662,6610.7964,-355.40286,1286.4115,6595.393,-505.27274,1274.4473,6624.543,-132.71227,1269.646,6863.7295,-287.66574,1265.3865,6829.143
227,4.54,-477.3172,1212.2289,6613.1416,-417.70306,816.91754,6570.425,-379.59766,411.86057,6529.1553,-220.07298,392.75742,6411.8784,-349.60532,198.3696,6382.6514,-362.99268,-82.061104,6432.0454,-267.76053,1197.0442,6830.2646,-290.34485,806.7957,6766.6807,-361.55496,406.53458,6701.9536,-325.75906,393.8214,6860.489,-392.83884,176.78416,6811.822,-385.4373,-102.728905,6758.867,-303.17517,-421.367,6581.163,-318.91165,-276.56958,6589.903,-356.52673,-166.8588,6589.9185,-397.35715,173.30963,6605.6963,-398.10422,335.08032,6610.7373,-355.13885,1286.3802,6595.7686,-505.3031,1274.5436,6624.4995,-132.3213,1269.7162,6863.9214,-287.1012,1265.3347,6829.0645
228,4.56,-477.24924,1212.2394,6613.446,-417.14526,816.76166,6571.0044,-379.91803,411.59082,6529.418,-218.62344,389.918,6414.1245,-349.01166,197.77528,6382.006,-362.6778,-82.32201,6432.6367,-267.3073,1197.0487,6830.461,-290.93512,806.4073,6766.4663,-362.54495,406.34537,6702.305,-324.6799,396.7154,6859.805,-390.07843,178.00471,6811.6865,-382.54788,-102.649666,6759.099,-301.12286,-421.6002,6582.144,-317.1585,-276.68018,6590.67,-355.1022,-166.9929,6590.603,-397.44046,173.32877,6605.8823,-398.996,335.00705,6610.7725,-355.0013,1286.2257,6595.7764,-505.34106,1274.6692,6624.8857,-131.82079,1269.5696,6864.07,-286.58023,1265.3694,6829.403
229,4.58,-477.3463,1212.1055,6613.847,-416.42532,816.0583,6571.5415,-379.90753,411.38354,6529.6006,-217.39723,387.62067,6416.155,-348.21362,197.5112,6381.964,-360.4739,-82.265854,6433.1064,-266.61523,1197.2283,6830.472,-291.15976,805.4654,6766.0913,-364.30746,406.2355,6702.5854,-324.0464,398.71942,6859.6367,-389.19357,178.5808,6811.35,-381.14633,-102.39542,6760.237,-298.86118,-421.78983,6583.1016,-315.17795,-276.76773,6591.5474,-353.02097,-167.01428,6591.328,-396.9402,173.41069,6606.142,-399.63483,335.14493,6611.0005,-355.12695,1286.0563,6595.481,-505.41214,1274.7314,6625.396,-131.45134,1269.2556,6864.1294,-286.04822,1265.5693,6829.6978
230,4.6,-477.6429,1211.8784,6614.0137,-415.8056,815.3388,6571.9487,-379.46396,411.43698,6529.7075,-216.30031,386.0963,6418.528,-347.59705,197.71854,6382.1963,-356.71625,-81.6714,6433.808,-266.00803,1197.3523,6830.133,-291.35522,804.3686,6765.755,-366.33496,406.31308,6702.92,-326.52954,399.9337,6859.7544,-390.66403,178.6312,6811.035,-380.88913,-102.10812,6762.136,-296.41486,-421.68167,6584.1816,-312.7179,-276.74564,6592.7686,-350.32947,-166.98335,6592.3164,-396.0496,173.63023,6606.649,-399.98944,335.39926,6611.4746,-355.58826,1285.9587,6595.2207,-505.69864,1274.624,6625.661,-131.39014,1269.011,6863.962,-285.72577,1265.7072,6829.6016
231,4.62,-478.0952,1211.6406,6613.864,-415.31677,814.887,6572.3296,-378.628,411.64386,6529.7603,-215.63235,384.1145,6421.1665,-347.4416,197.7658,6383.28,-352.4905,-80.926315,6435.0938,-265.80505,1197.2036,6829.5215,-291.84427,803.7388,6765.627,-368.04144,406.52554,6703.409,-331.1976,400.6565,6859.9995,-393.38806,178.68655,6811.1133,-380.33328,-101.86196,6763.9756,-293.7037,-421.2362,6585.4766,-309.77652,-276.4828,6594.2793,-347.30658,-166.8531,6593.626,-395.0911,173.96204,6607.5264,-400.03586,335.55237,6612.179,-356.25696,1285.9335,6595.276,-506.21576,1274.3881,6625.557,-131.61879,1269.0294,6863.5796,-285.82748,1265.4652,6829.033
232,4.64,-478.38983,1211.5625,6613.6597,-414.85208,814.83655,6572.7793,-377.62946,411.75928,6529.861,-215.50859,380.47787,6423.4033,-347.96826,196.9826,6384.4624,-348.95618,-80.63864,6436.8896,-266.0234,1196.894,6828.9683,-292.69153,803.9316,6765.701,-369.21497,406.77686,6703.9644,-337.83572,401.36664,6860.312,-395.89688,178.92651,6811.65,-378.92007,-101.720345,6765.1816,-290.66687,-420.58078,6586.817,-306.63608,-275.92996,6595.6816,-344.36755,-166.52975,6595.0137,-394.22626,174.17474,6608.6987,-399.8404,335.42554,6613.005,-356.625,1285.9598,6595.4746,-506.5945,1274.3915,6625.376,-131.77562,1269.2234,6863.1875,-286.2791,1264.9132,6828.3394
233,4.66,-478.26044,1211.7834,6613.7666,-414.24384,815.1506,6573.2524,-376.90128,411.74057,6530.1646,-215.43912,375.7447,6425.187,-348.7673,195.77519,6384.8174,-346.71008,-80.92515,6438.7554,-266.33517,1196.8162,6828.914,-293.66434,804.6293,6765.834,-369.63953,407.04895,6704.4,-342.727,401.94464,6860.579,-397.10397,179.17445,6812.2803,-376.48236,-101.68949,6765.645,-287.34167,-419.8371,6587.9717,-303.61887,-275.1674,6596.669,-341.74258,-165.99257,6596.171,-393.4349,174.12408,6609.847,-399.59515,335.09924,6613.7646,-356.10825,1286.0198,6595.349,-506.60898,1274.656,6625.4995,-131.45424,1269.4125,6862.964,-286.79874,1264.536,6828.1665
234,4.68,-477.8998,1212.142,6614.214,-413.1837,815.3814,6573.5938,-376.7536,411.69348,6530.699,-214.88628,371.71008,6427.4956,-349.01587,195.0972,6384.953,-345.51498,-81.40901,6440.2383,-266.40955,1197.1395,6829.4863,-294.30927,804.96747,6765.9097,-368.83228,407.30737,6704.699,-343.46442,402.3311,6860.779,-396.29227,179.391,6812.5894,-372.78732,-101.65584,6765.857,-283.80884,-419.14426,6588.973,-300.79288,-274.4284,6597.3467,-339.223,-165.4346,6596.974,-392.534,173.9026,6610.5947,-399.3151,334.84705,6614.298,-354.75714,1286.0547,6594.6855,-506.32904,1275.1151,6626.048,-130.86607,1269.6302,6862.948,-287.15796,1264.6702,6828.8057
235,4.7,-477.59207,1212.4086,6614.6523,-411.47385,815.0524,6573.7505,-376.9355,411.67178,6531.2954,-214.04837,369.50235,6430.918,-348.49948,195.14696,6385.538,-344.58487,-81.754776,6441.1626,-266.31427,1197.5344,6830.24,-294.4629,804.8365,6766.0205,-366.701,407.44608,6705.0513,-341.15216,402.9359,6861.003,-393.6415,179.71986,6812.545,-367.7701,-101.45304,6766.4517,-280.11844,-418.64365,6589.998,-297.85178,-273.96533,6598.049,-336.31314,-165.13466,6597.5684,-391.16617,173.71155,6610.8516,-398.62778,334.85608,6614.5845,-353.42157,1285.9473,6593.78,-506.0404,1275.4203,6626.658,-130.71649,1270.0073,6863.133,-287.35886,1265.0984,6829.7583
236,4.72,-477.3953,1212.4069,6614.805,-409.4876,814.3044,6573.895,-376.7724,411.69437,6531.774,-213.6745,368.9758,6434.5103,-347.7707,195.38072,6386.04,-343.0255,-81.91297,6441.731,-266.39908,1197.5377,6830.5757,-294.3355,804.2009,6766.1953,-364.07794,407.4107,6705.604,-339.5053,403.80008,6861.4487,-390.77438,180.06905,6812.534,-361.94058,-101.05105,6767.5396,-276.23404,-418.26974,6591.115,-294.34402,-273.7759,6599.0005,-332.68396,-165.11302,6598.261,-389.1104,173.69315,6610.919,-397.17996,335.0569,6614.753,-353.146,1285.6055,6592.9355,-505.9299,1275.2599,6626.95,-131.1113,1270.429,6863.2524,-287.54462,1265.3508,6830.287
237,4.74,-477.26065,1212.1215,6614.8047,-407.99365,813.76447,6574.224,-375.8317,411.778,6532.1104,-213.99916,369.5802,6436.8843,-347.19797,195.50533,6386.6577,-340.21396,-81.9608,6442.342,-266.74728,1197.0758,6830.396,-294.1562,803.3512,6766.3594,-362.17435,407.25555,6706.2637,-340.59506,404.2365,6862.2896,-389.503,180.05615,6813.0283,-356.91693,-100.733604,6768.7793,-272.0506,-417.7261,6592.368,-290.14438,-273.58572,6600.2227,-328.5003,-165.10725,6599.2197,-386.7187,173.81935,6611.144,-395.22366,335.2253,6614.9336,-353.6375,1285.1626,6592.6313,-505.95618,1274.8131,6627.0073,-131.31194,1270.587,6863.2046,-287.71585,1265.2413,6830.2476
238,4.76,-477.13095,1211.8307,6614.9136,-407.3239,813.8522,6574.7505,-374.31973,411.8921,6532.3687,-214.26024,371.0729,6437.793,-346.65366,195.63606,6387.065,-336.21283,-81.941765,6443.2915,-266.9864,1196.5638,6830.1157,-293.92136,802.70404,6766.4136,-361.58328,407.08243,6706.731,-342.3557,403.86475,6863.4995,-389.76797,179.54536,6814.1514,-353.91565,-100.83776,6769.626,-267.57037,-416.8509,6593.817,-285.6682,-273.1866,6601.593,-324.3193,-164.93637,6600.292,-384.69626,173.9144,6611.567,-393.4949,335.24725,6615.132,-353.8931,1284.9215,6593.104,-506.02542,1274.487,6627.027,-130.8441,1270.4623,6863.0425,-287.6625,1264.9645,6830.0605
239,4.78,-477.0372,1211.7362,6615.1187,-406.96933,814.3979,6575.372,-372.7501,412.02942,6532.628,-213.40161,371.9607,6437.957,-345.5921,195.81305,6386.9077,-331.66696,-81.81699,6444.577,-266.7755,1196.5277,6830.066,-293.50735,802.6497,6766.3823,-361.87952,407.04086,6706.7534,-341.6553,403.3562,6864.804,-389.91794,178.95152,6815.5513,-352.0035,-101.21362,6769.5786,-262.99985,-415.89752,6595.3296,-281.50754,-272.6456,6602.9346,-320.6019,-164.67953,6601.2646,-383.3181,173.87556,6612.015,-392.41547,335.2565,6615.3145,-354.14883,1285.0084,6593.5596,-506.2671,1274.3197,6626.9507,-129.9934,1270.3453,6862.492,-287.27988,1264.8324,6830.0103
240,4.8,-477.06717,1211.7786,6615.291,-406.2026,814.843,6575.9717,-371.3386,412.27133,6532.998,-210.96437,371.2784,6438.0063,-343.71805,195.84319,6386.351,-327.00378,-81.49752,6445.865,-266.28323,1197.0776,6830.139,-292.9944,803.3142,6766.4707,-362.06137,407.29727,6706.462,-338.5237,403.63284,6865.948,-388.99457,178.80536,6816.8223,-350.7362,-101.42237,6769.572,-258.47293,-415.28268,6596.626,-277.84814,-272.13147,6604.1177,-317.29584,-164.47017,6602.1665,-382.12244,173.85576,6612.433,-391.62253,335.4808,6615.566,-354.58936,1285.3248,6593.6514,-506.74808,1274.26,6626.867,-129.57303,1270.4456,6862.065,-286.81262,1265.0,6829.9062
241,4.82,-477.24557,1211.7274,6615.37,-404.92264,814.75653,6576.399,-369.91602,412.63794,6533.5728,-207.49979,369.41785,6438.351,-341.36136,195.67049,6385.99,-322.1602,-80.99112,6446.729,-265.99936,1197.748,6830.0703,-292.625,804.39056,6766.8936,-361.3253,407.83127,6706.427,-335.34818,404.6311,6867.051,-387.44937,179.18756,6818.022,-349.37436,-101.23068,6770.4106,-253.76242,-415.1208,6597.646,-274.3138,-271.71835,6605.1147,-313.98654,-164.30179,6603.104,-380.44662,174.11732,6612.952,-390.42755,335.96463,6616.076,-354.88843,1285.6216,6593.297,-507.28925,1274.1842,6627.0073,-129.88458,1270.6708,6861.9204,-286.6777,1265.2767,6829.47
242,4.84,-477.28137,1211.5989,6615.3247,-403.6068,814.1821,6576.558,-368.36917,412.92093,6534.354,-204.26884,367.09518,6439.4243,-339.2012,195.49199,6386.1045,-317.31345,-80.49353,6447.075,-266.1425,1197.9849,6829.8184,-292.22318,805.33673,6767.6543,-359.58646,408.29184,6707.183,-333.1076,405.20605,6868.435,-385.79245,179.68452,6819.4517,-347.13474,-100.84125,6771.8867,-248.55547,-415.11157,6598.5923,-270.41,-271.3872,6605.9478,-310.46295,-164.07123,6603.9644,-378.1186,174.65924,6613.6973,-388.61542,336.43076,6616.9604,-354.79575,1285.661,6592.3794,-507.40924,1274.1975,6627.3247,-130.53723,1270.7103,6861.602,-287.08585,1265.2827,6828.801
243,4.86,-476.82712,1211.4802,6615.1763,-402.49704,813.4968,6576.584,-366.8278,412.7783,6535.264,-202.18924,365.19232,6441.3784,-337.54944,195.44586,6386.48,-313.1327,-80.20908,6447.2227,-266.3733,1197.7471,6829.507,-290.96613,805.70135,6768.5864,-357.47467,408.1735,6708.622,-330.85355,404.34726,6870.1104,-383.92938,179.77747,6820.923,-343.85086,-100.62397,6773.045,-242.96306,-414.81958,6599.6,-266.0187,-271.05194,6606.632,-306.9179,-163.71881,6604.5117,-375.58777,175.05164,6614.5938,-386.6137,336.4088,6618.103,-354.3111,1285.4775,6591.3403,-506.82724,1274.2867,6627.492,-130.93391,1270.4177,6860.899,-287.75964,1264.9711,6828.209
244,4.88,-476.02774,1211.326,6615.109,-401.21985,813.0612,6576.807,-365.34177,412.06076,6536.2563,-201.16768,364.40872,6444.021,-336.17703,195.44052,6386.943,-309.76038,-80.07167,6447.5303,-266.11002,1197.4076,6829.1265,-287.96033,805.2196,6769.6704,-355.7284,407.24814,6710.09,-328.2418,402.3451,6871.812,-381.80557,179.2591,6821.7363,-340.17755,-100.75177,6773.169,-237.44109,-414.0448,6600.6587,-261.3116,-270.57962,6607.254,-303.45053,-163.29851,6604.752,-373.39053,174.7936,6615.4224,-384.8888,335.62634,6619.248,-353.82416,1285.36,6591.0566,-505.90463,1274.2499,6627.4136,-130.8358,1270.0078,6860.7383,-288.03763,1264.6592,6827.6724
245,4.9,-475.44427,1211.1991,6615.273,-399.35486,813.0372,6577.426,-363.72717,411.0899,6537.3916,-200.5648,364.97443,6446.9126,-335.00223,195.27351,6387.4316,-306.1848,-79.769844,6448.132,-265.03668,1197.1454,6828.559,-282.51,803.94916,6771.226,-354.45486,405.90253,6711.1733,-326.22894,400.41812,6873.461,-379.62042,178.33641,6821.5586,-336.86304,-101.128845,6772.395,-232.17998,-412.96713,6601.8423,-256.30753,-269.8758,6608.047,-299.65356,-162.8971,6605.042,-371.55594,173.91222,6616.098,-383.42078,334.3872,6620.268,-354.24136,1285.5073,6591.5156,-505.38184,1274.0377,6627.2856,-130.16504,1269.9073,6861.1733,-287.4788,1264.3185,6826.8125
246,4.92,-475.39407,1211.3733,6615.5464,-397.10437,813.3412,6578.204,-361.91092,410.53406,6538.7,-200.04182,366.1524,6449.5527,-334.1366,194.8038,6387.6865,-301.38974,-79.11645,6449.0073,-263.1488,1196.8135,6827.8105,-274.39597,802.33795,6773.598,-353.20428,404.91174,6712.033,-325.15973,399.33234,6875.163,-377.33997,177.43057,6820.9897,-333.8416,-101.545944,6771.5312,-226.8331,-411.84695,6603.307,-250.86037,-268.91168,6609.278,-295.05054,-162.47604,6605.7905,-369.69775,173.05504,6616.742,-381.95758,333.45795,6621.1733,-355.5645,1285.8928,6592.1377,-505.62988,1273.884,6627.2373,-129.28384,1270.1815,6862.179,-286.2496,1263.4279,6825.3735
247,4.94,-475.8064,1211.707,6615.645,-395.2053,813.6711,6578.572,-360.18628,410.87927,6540.011,-199.41728,366.8898,6451.8696,-332.83908,194.14847,6387.4775,-295.75253,-78.28937,6450.1265,-260.62985,1195.981,6826.9146,-264.267,800.77155,6776.657,-351.76346,404.7291,6712.9053,-323.6982,398.96207,6876.8535,-374.62125,177.03847,6821.051,-330.1858,-101.7661,6771.4272,-220.94724,-410.59335,6605.081,-245.07149,-267.67453,6611.0874,-289.80493,-161.8511,6607.111,-367.58167,172.86758,6617.3774,-380.55972,333.4442,6621.842,-356.82922,1286.2888,6592.4136,-506.31302,1274.0073,6627.25,-128.62372,1270.5035,6863.7114,-284.69833,1261.8145,6823.4116
